,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:
0,1,0,0,0.7224999999999999,11.601618,1234.43485498,829.9708706975,829.9708706975,0.05635081164880448,0.03788740411856471,0.03788740411856471,32.76511374017003,404.4639842825,49.211999999999975,453.67598428249994,49.211999999999975,0.0,0.0,0.0,21906.248,32.533909960299916,32.53390996029991,61.43073319600767,,0.0,0.0,0.0,0,-2.7816938918956426e-14,0,0,400,0,0,0.0,0.0,99.99999999999999,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
