FCR,Self-Sufficiency,Region,Company,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:,length of simulation,%time_SoC_20%-80%,config_id,year_offset,ss_cost_import,ss_cost_export,enable_all
On,Import 0.0 and export 0.0,SE3,041. Siriusgatan,1,0,25,0.7224999999999999,278.12158,18499.7609539125,8033.2321476625,8033.2321476625,0.05970690230363341,0.02592678944434974,0.02592678944434974,56.576562434102385,10466.52880625,3662.88,14129.408806250001,3662.88,0.0,0.0,0.0,309842.92,43.71036459377545,43.71036459377545,48.69577901865795,,0.0,0.0,0.0,0,0.0,0,0,400,0,0,0.0,0.0,100.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025-01-01 00:00:00 to 2025-12-31 23:00:00,1.0,100.0,yo0_ic0_0_ec0_0_eaTrue,0,0.0,0.0,True
On,Import 0.0 and export 0.0,SE3,041. Siriusgatan,1,150,25,0.7224999999999999,278.12158,18499.7609539125,8033.2321476625,5745.914191229752,0.05970690230363341,0.02592678944434974,0.018544603798691776,68.94060304052442,10466.52880625,10843.87989009975,21310.408696349747,4693.302376000001,0.0,5.533074933334408,2.815525542233143,309842.92,43.71036459377545,45.371466946880695,50.54633949478138,204.35353798239998,22.21461187214612,19.73744292237443,0.35369854913505294,0,117.73323380176862,60000,60000,400,0,0,3863.259557667001,35.62617436581976,43.28065621867403,2025-01-01 00:00:00,2025-12-31 23:00:00,2025-01-01 00:00:00 to 2025-12-31 23:00:00,1.0,58.04794520547946,yo0_ic0_0_ec0_0_eaTrue,0,0.0,0.0,True
