,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:
0,1,0,0,0.7224999999999999,11.601618,1234.43485498,829.9708706975,829.9708706975,0.05635081164880448,0.03788740411856471,0.03788740411856471,32.76511374017003,404.4639842825,49.211999999999975,453.67598428249994,49.211999999999975,0.0,0.0,0.0,21906.248,32.533909960299916,32.53390996029991,61.43073319600767,,0.0,0.0,0.0,0,-2.7816938918956426e-14,0,0,400,0,0,0.0,0.0,99.99999999999999,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
1,1,0,30,0.7224999999999999,11.601618,1234.43485498,829.9708706975,829.9708706975,0.05635081164880448,0.03788740411856471,0.03788740411856471,32.76511374017003,404.4639842825,49.211999999999975,453.67598428249994,49.211999999999975,0.0,0.0,0.0,21906.248,32.533909960299916,32.53390996029991,61.43073319600767,,0.0,0.0,0.0,0,-2.7816938918956426e-14,0,0,400,0,0,0.0,0.0,99.99999999999999,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
2,1,30,0,0.7224999999999999,11.601618,1234.43485498,829.9708706975,829.9708706975,0.05635081164880448,0.03788740411856471,0.03788740411856471,32.76511374017003,404.4639842825,49.211999999999975,453.67598428249994,49.211999999999975,0.0,223.13301466732148,24.20410667136077,21906.248,32.533909960299916,32.53390996029991,61.43073319600767,0.0,100.0,0.0,0.0,0,-2.7816938918956426e-14,12000,12000,400,0,0,0.0,0.0,99.99999999999999,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
3,1,30,30,0.7224999999999999,11.601618,1234.43485498,829.9708706975,450.66133855252116,0.05635081164880448,0.03788740411856471,0.020572274108853383,63.49249725617779,404.4639842825,4349.3173705663685,4753.781354848868,260.36113564,0.0,2.5247230731240697,2.309913119291394,21906.248,32.533909960299916,13.304162894157013,63.91156576988131,214.13750176205335,3.70692872247792,4.080109466351536,0.6763588467570245,0,-96.36130537762548,12000,12000,400,0,0,3709.646702781389,85.29261920240874,5.9862528635406465,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
4,1,0,0,0.7224999999999999,11.601618,1234.43485498,829.9708706975,829.9708706975,0.05635081164880448,0.03788740411856471,0.03788740411856471,32.76511374017003,404.4639842825,49.211999999999975,453.67598428249994,49.211999999999975,0.0,0.0,0.0,21906.248,32.533909960299916,32.53390996029991,61.43073319600767,,0.0,0.0,0.0,0,-2.7816938918956426e-14,0,0,30,0,0,0.0,0.0,99.99999999999999,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
5,1,0,30,0.7224999999999999,11.601618,1234.43485498,829.9708706975,829.9708706975,0.05635081164880448,0.03788740411856471,0.03788740411856471,32.76511374017003,404.4639842825,49.211999999999975,453.67598428249994,49.211999999999975,0.0,0.0,0.0,21906.248,32.533909960299916,32.53390996029991,61.43073319600767,,0.0,0.0,0.0,0,-2.7816938918956426e-14,0,0,30,0,0,0.0,0.0,99.99999999999999,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
6,1,30,0,0.7224999999999999,11.601618,1234.43485498,829.9708706975,829.9708706975,0.05635081164880448,0.03788740411856471,0.03788740411856471,32.76511374017003,404.4639842825,49.211999999999975,453.67598428249994,49.211999999999975,0.0,16.73497610004911,1.8153080003520576,21906.248,32.533909960299916,32.53390996029991,61.43073319600767,0.0,100.0,0.0,0.0,0,-2.7816938918956426e-14,900,900,30,0,0,0.0,0.0,99.99999999999999,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
7,1,30,30,0.7224999999999999,11.601618,1234.43485498,829.9708706975,450.66133855252116,0.05635081164880448,0.03788740411856471,0.020572274108853383,63.49249725617779,404.4639842825,4349.3173705663685,4753.781354848868,260.36113564,0.0,0.18935423048430522,0.17324348394685457,21906.248,32.533909960299916,13.304162894157013,63.91156576988131,214.13750176205335,3.70692872247792,4.080109466351536,0.6763588467570245,0,-96.36130537762548,900,900,30,0,0,3709.646702781389,85.29261920240874,5.9862528635406465,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
