FCR,Self-Sufficiency,Region,Company,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:,length of simulation,%time_SoC_20%-80%,config_id,year_offset,ss_cost_import,ss_cost_export,enable_all
On,Import 0.0 and export 0.0,SE3,039. Godestadsvagen,1,0,25,0.7224999999999999,13.722620000000012,4171.612389021207,3739.2805057712058,3739.2805057712444,0.06509509036409175,0.05834885404513214,0.05834885404513274,10.36366380509768,432.33188325000066,6.079999999793756,438.4118832497946,6.07999999983241,0.0,0.0,0.0,64084.90049999812,10.669846479671167,10.669846479671167,49.828389185154236,,0.0,0.0,0.0,0,0.0,0,0,400,0,0,0.0,0.0,100.00000000063575,2025-01-01 00:00:00,2025-12-31 23:00:00,2025-01-01 00:00:00 to 2025-12-31 23:00:00,1.0,100.0,yo1_ic0_0_ec0_0_eaTrue,1,0.0,0.0,True
On,Import 0.0 and export 0.0,SE3,039. Godestadsvagen,1,150,25,0.7224999999999999,13.722620000000012,4171.612389021207,3739.2805057712058,1959.595718316762,0.06509509036409175,0.05834885404513214,0.030578119073725013,53.02546028787334,432.33188325000066,6421.736197118101,6854.068080368102,374.6264031998324,0.0,9.343267639509445,8.75392530340575,64084.90049999812,10.669846479671167,11.140715587580614,52.02735701556125,138.98671091133335,20.228310502283104,17.511415525114156,0.3079450622926447,0,6.902668483735824,60000,60000,400,0,0,4267.4250064638245,66.4528232782114,5.8337245832046865,2025-01-01 00:00:00,2025-12-31 23:00:00,2025-01-01 00:00:00 to 2025-12-31 23:00:00,1.0,62.26027397260274,yo1_ic0_0_ec0_0_eaTrue,1,0.0,0.0,True
