FCR,Self-Sufficiency,Region,Company,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:,length of simulation,%time_SoC_20%-80%,config_id,year_offset,ss_cost_import,ss_cost_export,enable_all
Off,Import 5000.0 and export 0.0,SE3,039. Godestadsvagen,1,0,25,0.7224999999999999,13.722620000000012,2688.7491846200346,2416.0469985200343,2416.0469985200007,0.0418100245769952,0.037569508143457886,0.03756950814345736,10.142343795394634,272.7021861000002,6.079999999866061,278.78218609986635,6.07999999983241,0.0,0.0,0.0,64308.72049999807,10.632711157734857,10.632711157734857,49.828389185154236,,0.0,0.0,0.0,0,0.0,0,0,400,0,0,0.0,0.0,99.99999999944653,2024-01-01 00:00:00,2024-12-31 23:00:00,2024-01-01 00:00:00 to 2024-12-31 23:00:00,1.0027397260273974,100.0,yo0_ic5000_0_ec0_0_eaFalse,0,5000.0,0.0,False
Off,Import 5000.0 and export 0.0,SE3,039. Godestadsvagen,1,150,25,0.7224999999999999,13.722620000000012,2688.7491846200346,2416.0469985200343,2345.3117785979816,0.0418100245769952,0.037569508143457886,0.03646957613778138,12.773129155614646,272.7021861000002,450.9481495218851,723.6503356218855,380.2129295998324,0.0,133.41751956501594,83.14013080632402,64308.72049999807,10.632711157734857,20.898147792558145,97.93560889679027,40.21056980433334,36.99908925318761,17.17896174863388,0.07476444654829507,0,151.01093556343793,60000,60000,400,0,0,0.0,0.0,84.31411238807627,2024-01-01 00:00:00,2024-12-31 23:00:00,2024-01-01 00:00:00 to 2024-12-31 23:00:00,1.0027397260273974,45.821948998178506,yo0_ic5000_0_ec0_0_eaFalse,0,5000.0,0.0,False
