FCR,Self-Sufficiency,Region,Company,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:,length of simulation,%time_SoC_20%-80%,config_id,year_offset,ss_cost_import,ss_cost_export,enable_all
On,Import 0.0 and export 0.0,SE3,041. Siriusgatan,1,0,25,0.7224999999999999,278.12589,11664.7300854,4619.5936659,4619.5936659,0.03756039776174133,0.014875078490328802,0.014875078490328802,60.396909040509634,7045.136419500001,3662.88,10708.0164195,3662.88,0.0,0.0,0.0,310559.28,43.610926712607004,43.610926712607004,48.69657405860346,,0.0,0.0,0.0,0,0.0,0,0,400,0,0,0.0,0.0,100.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024-01-01 00:00:00 to 2024-12-31 23:00:00,1.0027397260273974,100.0,yom1_ic0_0_ec0_0_eaTrue,-1,0.0,0.0,True
On,Import 0.0 and export 0.0,SE3,041. Siriusgatan,1,150,25,0.7224999999999999,278.12589,11664.7300854,4619.5936659,3962.0274810248175,0.03756039776174133,0.014875078490328802,0.01275771724169639,66.034126361965,7045.136419500001,12633.036375060437,19678.172794560436,4686.304188,0.0,4.76246420697542,3.0574171794179414,310559.28,43.610926712607004,43.65938517232495,48.75068345618566,82.79994942266669,11.361566484517304,14.389799635701275,1.0163899224589317,0,3.4425100723305606,60000,60000,400,0,0,7289.166002185254,57.69924019672097,37.09562807284785,2024-01-01 00:00:00,2024-12-31 23:00:00,2024-01-01 00:00:00 to 2024-12-31 23:00:00,1.0027397260273974,74.24863387978142,yom1_ic0_0_ec0_0_eaTrue,-1,0.0,0.0,True
