FCR,Self-Sufficiency,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:,length of simulation,%time_SoC_20%-80%,config_id,year_offset,ss_cost_import,ss_cost_export,enable_all
Off,Import 0.0 and export 0.0,1,0,25,0.7224999999999999,73.96388,2479.03415585,575.46465625,575.46465625,0.03390338728807341,0.00787008160633923,0.00787008160633923,76.78673950933576,1903.5694996,466.64,2370.2094996,466.64,0.0,0.0,0.0,73120.545,59.17642572275685,59.17642572275685,58.501697044557424,,0.0,0.0,0.0,0,0.0,0,0,400,0,0,0.0,0.0,100.0,2024-01-01 00:00:00,2024-11-24 22:00:00,2024-01-01 00:00:00 to 2024-11-24 22:00:00,0.9013698630136986,100.0,yom1_ic0_0_ec0_0_eaFalse,-1,0.0,0.0,False
Off,Import 0.0 and export 0.0,1,150,25,0.7224999999999999,73.96388,2479.03415585,575.46465625,-293.56427352182,0.03390338728807341,0.00787008160633923,-0.004014798761713551,111.84188095307482,1903.5694996,1745.44506017182,3649.0145597718197,876.4161303999999,0.0,30.984757420836903,14.821040282230001,73120.545,59.17642572275685,64.06893705516823,63.338424039471654,190.13067576764067,27.131095630145662,21.760607979734008,0.061201593873080364,0,81.8337329914515,60000,60000,400,0,0,0.0,0.0,50.211613667961934,2024-01-01 00:00:00,2024-11-24 22:00:00,2024-01-01 00:00:00 to 2024-11-24 22:00:00,0.9013698630136986,51.10829639012033,yom1_ic0_0_ec0_0_eaFalse,-1,0.0,0.0,False
