,PV Size,Battery Capacity,Max Power,Energy Efficiency,Total PV production during period,Total electricity cost base case,Total electricity cost with PV,Total electricity cost with PV and battery,Electricity cost/kWh base case,Electricity cost/kWh with PV,Electricity cost/kWh with PV and battery,€ % drop/kWh,Savings from PV during period,Savings from battery during period,Savings from (PV and) battery during period,Savings from reduced power contract fee,Payback Time PV,Payback Time battery,Payback Time (PV and) battery,Total demand (kWh),Self-sufficiency (SSR only PV %),Self-sufficiency (SSR %),Self-consumption (%),Number of Cycles in period,Time below 20% SoC (%),Time above 80% SoC (%),€ saved per passed kWh,PV investment (EUR),CO2 avoided of the grid electricy mix [CO2eq],Battery investment (EUR),Total Investment (EUR),Battery Capacity Price (EUR/kWh),Battery Power Price (EUR/kWh),PV Price (EUR/kW),Total FCR revenue (EUR),FCR% of saving,peak% of saving,start_time,end_time,demand_data_used:
0,1,150,25,0.7224999999999999,11.605183,1057.42128059,768.4128482499999,443.17536947695316,0.047953117025471864,0.034846841001203194,0.020097609860355258,58.08904382653633,289.00843234,8853.493099198808,9142.501531538808,535.707504,0.0,6.201406492767202,6.005370565117093,22051.148,32.33629378388825,15.624454670933364,61.515212238359354,53.73501121133333,12.18060034730836,12.974448027784668,1.097743562661029,0,-84.29786060831016,60000,60000,400,0,0,7992.548116425761,90.27564631127395,6.050803880430861,2023-11-01 01:00:00,2024-10-01 22:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
1,1,150,25,0.7224999999999999,11.601618,1234.43485498,829.9708706975,-892.1413568932984,0.05635081164880448,0.03788740411856471,-0.04072542942512558,172.2712383965983,404.4639842825,6051.688020259346,6456.152004541846,350.9574212,0.0,9.072528095506183,8.504153797868536,21906.248,32.533909960299916,-40.40420881235982,61.77359656923716,135.65023540526667,19.20636895136211,17.788282124642368,0.2973359890770237,0,-365.496868603979,60000,60000,400,0,0,3978.618371468547,65.74394380789714,5.799331030038124,2024-11-01 01:00:00,2025-10-01 23:00:00,2024-11-01 01:00:00 to 2025-10-01 23:00:00
